frame,[L] 0X,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,[R] 0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y
79,0.580811083,0.215766206,0.569594324,0.207967728,0.557847261,0.18987447,0.548237085,0.176650792,0.539887011,0.168135613,0.56611985,0.168679163,0.561822712,0.152627215,0.557746291,0.143609151,0.552793503,0.135911003,0.571988761,0.165783197,0.565886676,0.148219168,0.560672164,0.140480772,0.554909885,0.134124681,0.578664005,0.166418627,0.572819114,0.149084255,0.566865027,0.14266941,0.560921252,0.137782797,0.586171806,0.16994597,0.581112802,0.154484645,0.575347841,0.148432791,0.56876868,0.144330025,0.425741285,0.192436486,0.438235819,0.18660742,0.449522108,0.170747817,0.458358616,0.159650624,0.467928737,0.155464038,0.440742433,0.147242635,0.445795238,0.132812738,0.45189026,0.127775729,0.458399951,0.126618266,0.435227841,0.1435965,0.442464083,0.130494714,0.448286921,0.125920907,0.453449845,0.12586771,0.42881608,0.143033996,0.436333835,0.128814533,0.442247838,0.124900959,0.447551101,0.124971509,0.421361446,0.144683003,0.427665383,0.13026087,0.433444232,0.125978246,0.43926686,0.125176117
80,0.582238257,0.221917242,0.571038067,0.214044601,0.55932498,0.19563143,0.550022781,0.181313589,0.542336226,0.170525417,0.568709493,0.174065471,0.564461529,0.157815576,0.560486019,0.14844732,0.555665672,0.141273558,0.574518442,0.171434194,0.56874454,0.154249042,0.563373148,0.146990329,0.557564139,0.141832203,0.581022322,0.172562227,0.575700581,0.15516676,0.569417953,0.149518743,0.56330961,0.145687252,0.588307858,0.176839277,0.583580732,0.162323296,0.577756524,0.156260461,0.571386099,0.152036563,0.424622983,0.1973131,0.436572254,0.191829294,0.447718501,0.175741941,0.456818461,0.164369434,0.465910912,0.158509552,0.438783646,0.152140588,0.443724155,0.136852235,0.45004335,0.132105276,0.456349522,0.131618753,0.43309328,0.149096683,0.44046703,0.13440904,0.446675271,0.131253645,0.452050954,0.13265577,0.426644832,0.149335951,0.434265047,0.133665577,0.440925479,0.13054049,0.446650356,0.131415188,0.41956082,0.152029499,0.426070899,0.137664407,0.431923777,0.133980542,0.437396377,0.133192226
81,0.581589878,0.230592191,0.5711537,0.224308491,0.561249852,0.205561489,0.554074705,0.191719651,0.545596242,0.181100339,0.571107149,0.182356849,0.565980554,0.166029885,0.561251342,0.157772765,0.556174695,0.152003884,0.576971352,0.181191623,0.571872473,0.163421363,0.566161752,0.157406256,0.560186863,0.154719621,0.583206058,0.184823558,0.578546286,0.167851552,0.573137164,0.163166806,0.567849874,0.161414951,0.590060592,0.192093268,0.586287916,0.178251475,0.581301272,0.172981858,0.575857282,0.169863299,0.422540247,0.20302099,0.434343308,0.198680609,0.445599407,0.183352336,0.454848051,0.172586724,0.463933408,0.166231126,0.436623633,0.159784809,0.442042679,0.144036725,0.448312521,0.139887482,0.454356551,0.140055388,0.431222618,0.156741321,0.438925594,0.141309246,0.444808722,0.139871433,0.449904978,0.142062441,0.42500177,0.156968966,0.432849169,0.14131397,0.439338893,0.139932171,0.44475323,0.141098842,0.418157071,0.160001099,0.424859881,0.146489501,0.430752128,0.144995749,0.435757399,0.145368516
82,0.583621919,0.237322226,0.57218188,0.234875411,0.562100768,0.21884121,0.555161774,0.206658855,0.547448575,0.196297944,0.57186985,0.19734332,0.566485882,0.180347338,0.560946405,0.174290583,0.555457711,0.171466425,0.57814461,0.195697069,0.572399914,0.178654194,0.565882444,0.17517893,0.55982703,0.17452921,0.584468365,0.198742062,0.579508722,0.182821766,0.5736835,0.179787964,0.568010807,0.179378539,0.591236413,0.205047458,0.58810091,0.193327248,0.583278894,0.189740732,0.57793498,0.188112885,0.422112048,0.211062968,0.433306158,0.207977295,0.444921166,0.194174528,0.452736586,0.182944477,0.46053651,0.174662158,0.434599727,0.170536801,0.440931827,0.156351492,0.447313964,0.153781533,0.453575015,0.154874519,0.428971231,0.166447833,0.437273502,0.152248129,0.443728179,0.152054995,0.449614972,0.155061871,0.422606736,0.166848421,0.430851787,0.152593151,0.436999023,0.153707176,0.442163467,0.156883597,0.415798396,0.170627594,0.422361583,0.159405351,0.427422076,0.161738515,0.431413323,0.165069178
83,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.421791017,0.218801558,0.433358848,0.216906697,0.444965571,0.204656452,0.452829897,0.193835288,0.460361719,0.18661125,0.434550166,0.182801753,0.441050857,0.169467628,0.447069257,0.170874,0.451541096,0.176333368,0.427953273,0.179427534,0.435738266,0.168901712,0.439896852,0.177263647,0.442038804,0.185111091,0.421032697,0.180784285,0.42859441,0.172465265,0.431366861,0.181853607,0.432743073,0.188632965,0.414282501,0.185074612,0.420337379,0.174020976,0.425527453,0.174208313,0.429183841,0.175430059
84,0.588178396,0.294943869,0.5704,0.280082524,0.560067773,0.261074424,0.553450465,0.246123463,0.546450794,0.234650552,0.563464999,0.231978685,0.553149402,0.220721304,0.547809362,0.229342774,0.545720756,0.238023594,0.57028985,0.231111914,0.557525694,0.22643894,0.555225074,0.240592778,0.556312084,0.250155866,0.576822579,0.234423354,0.564515591,0.230297506,0.561738849,0.243165612,0.562634945,0.252436459,0.583213151,0.241277739,0.572844267,0.235806093,0.566760421,0.242906824,0.56370312,0.249856964,0.421313852,0.23315686,0.433795005,0.231449798,0.445578963,0.220145449,0.452275544,0.208020926,0.456728458,0.197155014,0.436512113,0.19658725,0.443254739,0.185087308,0.447525144,0.192060873,0.450038165,0.199839756,0.429810226,0.194178179,0.436687082,0.184372991,0.440565675,0.196512371,0.442086726,0.206119314,0.422569901,0.196661562,0.428628415,0.189585343,0.431462497,0.200586513,0.43256709,0.208346024,0.415307105,0.202170938,0.419547528,0.192549333,0.424523801,0.196821749,0.428221643,0.20119296
85,0.588601053,0.3067891,0.571652055,0.299458623,0.561266959,0.285277039,0.553259552,0.276155055,0.545439422,0.270723939,0.565077424,0.247773767,0.5524894,0.243863955,0.546227396,0.256581724,0.544041574,0.267887145,0.570890963,0.249122739,0.553427696,0.252352118,0.549267471,0.269901067,0.549838245,0.278844386,0.575158179,0.25652194,0.558473647,0.260758311,0.554108977,0.276745379,0.554664373,0.284823656,0.578176439,0.267759234,0.564780653,0.269929826,0.558057368,0.277493387,0.554731429,0.282067478,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
86,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.413328111,0.314441383,0.431986779,0.291246057,0.441904455,0.27064243,0.448219717,0.255506039,0.452491164,0.244354114,0.431326807,0.242164254,0.444558114,0.229449123,0.447591782,0.245298192,0.44596085,0.255123496,0.425747156,0.242649287,0.441962421,0.232480586,0.445163429,0.248298407,0.442502499,0.258858621,0.421112865,0.24732697,0.43648082,0.238117844,0.440044761,0.251544863,0.437540025,0.262731045,0.416853458,0.255617976,0.428987563,0.245882124,0.434999168,0.25354746,0.43588677,0.261810333
87,0.579717338,0.362143457,0.561436474,0.355146646,0.546923101,0.349252492,0.535675585,0.349425405,0.527520418,0.351675123,0.549752533,0.320082545,0.531848788,0.325031728,0.52552861,0.340178996,0.524777353,0.352050304,0.555226266,0.321974844,0.535193443,0.333208561,0.529260457,0.349876076,0.528746009,0.361171514,0.560098469,0.330370486,0.540961146,0.339881152,0.533901513,0.354602963,0.532573164,0.364875674,0.564101279,0.343634874,0.548583567,0.349636883,0.540331841,0.357985497,0.536083758,0.365037471,0.41875878,0.324541152,0.436089545,0.309625745,0.446514338,0.290074497,0.453278065,0.275186032,0.457094043,0.262624323,0.438035667,0.261786163,0.449506491,0.25600493,0.452792585,0.27058053,0.453300595,0.281790107,0.431252748,0.262456745,0.444673538,0.260782599,0.448908985,0.274972647,0.448806584,0.286764592,0.425218344,0.269191474,0.439301163,0.266037405,0.444811881,0.27897501,0.445460439,0.290210932,0.419836491,0.279552966,0.43043527,0.274869472,0.438261926,0.280864179,0.442667484,0.286910862
88,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
89,0.575407147,0.419535249,0.559785843,0.40357545,0.54435879,0.397780895,0.532924533,0.400106609,0.525228679,0.40579924,0.540362954,0.388419986,0.52003026,0.395482987,0.511828423,0.411302537,0.508669555,0.424580663,0.543762803,0.395020485,0.522310078,0.407018125,0.51339972,0.42334792,0.510135353,0.436860055,0.547849476,0.404692709,0.527392209,0.416029483,0.518077016,0.430185646,0.514536917,0.441325843,0.552280664,0.416515172,0.53643626,0.426429898,0.527870655,0.436172754,0.522701263,0.443930626,0.423970461,0.385005832,0.443235785,0.370925277,0.45655933,0.3533068,0.465681255,0.341190606,0.467675805,0.331379533,0.447208405,0.321955889,0.464356422,0.316309184,0.466955483,0.335561812,0.464512676,0.34739086,0.440256119,0.324996263,0.460171789,0.324362099,0.462523788,0.344193548,0.458697617,0.354862362,0.434843153,0.33424294,0.45476231,0.333505839,0.457406163,0.349291384,0.453320742,0.358979315,0.430810452,0.347859412,0.446010798,0.345264822,0.450100124,0.354594022,0.448491484,0.361654729
90,0.575902283,0.443317533,0.562728345,0.425790787,0.546698451,0.416974247,0.533810854,0.416354924,0.526043594,0.418159336,0.538581967,0.411579788,0.520409584,0.424337745,0.510019124,0.437212855,0.501878977,0.448332906,0.540464103,0.420599252,0.520583987,0.43538785,0.509236515,0.45036152,0.501388371,0.464028746,0.543812931,0.433180451,0.524588287,0.446304083,0.513225317,0.460509807,0.505170226,0.473029047,0.547806382,0.446518987,0.531986296,0.456968486,0.522474468,0.468339771,0.51434195,0.479116112,0.429787427,0.390933961,0.443821251,0.371014118,0.454024076,0.359698743,0.461983562,0.356010318,0.46755293,0.358001083,0.446578115,0.34274599,0.461145371,0.335660845,0.467683405,0.348828793,0.470145136,0.361565888,0.442731827,0.350695074,0.459704965,0.341737837,0.46794349,0.357356608,0.469959825,0.37227571,0.441011578,0.363886774,0.457784206,0.355335832,0.467343479,0.366190284,0.470744818,0.375685811,0.440566391,0.379657388,0.452839434,0.37147823,0.462735891,0.375227123,0.468997389,0.379732877
91,0.574213505,0.472963363,0.561307728,0.454518408,0.545512557,0.44434604,0.533494592,0.440883607,0.525262237,0.438859791,0.534062266,0.445733786,0.518656254,0.45859009,0.508822262,0.47056067,0.501204789,0.481114924,0.535608709,0.453524113,0.518818974,0.466996491,0.508006155,0.480218381,0.499378145,0.492786705,0.538897574,0.462894827,0.522601485,0.474035382,0.511916518,0.486562461,0.504003465,0.498078495,0.543084383,0.471270949,0.530452371,0.479133397,0.521692812,0.488568157,0.513725936,0.498497456,0.431673497,0.432867408,0.446323991,0.413357019,0.460561812,0.402921885,0.472700119,0.404173583,0.479581416,0.409231305,0.45239231,0.382409483,0.472197473,0.383114338,0.478289306,0.398719937,0.479114562,0.4097507,0.447296917,0.391244501,0.470250338,0.395046592,0.478149623,0.411349028,0.479847699,0.422004491,0.44417733,0.405833244,0.465220124,0.408939928,0.475500017,0.421382636,0.479934245,0.429067463,0.442780197,0.423557013,0.458167553,0.425097048,0.467382193,0.431970745,0.473437011,0.436439514
92,0.557277381,0.512273788,0.542466938,0.492639124,0.526852369,0.489445388,0.515305042,0.493131131,0.507422626,0.499701649,0.516732097,0.50004828,0.49812001,0.517452061,0.493168831,0.528503835,0.492970914,0.533502638,0.518658638,0.51390928,0.499321014,0.534411669,0.494557917,0.543374538,0.49484098,0.545923471,0.523180783,0.527365088,0.505083263,0.543857813,0.499869466,0.550194323,0.499387145,0.551141739,0.529300213,0.538969874,0.514684856,0.551488817,0.508979917,0.557097256,0.506787777,0.558021605,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
93,0.559884906,0.533405423,0.542893648,0.513196886,0.52727747,0.50996238,0.515237927,0.513503671,0.506396055,0.518442571,0.519655168,0.524420679,0.502836049,0.54073298,0.494117498,0.551469624,0.488306165,0.560521543,0.521791756,0.539214849,0.503279805,0.555771351,0.493916392,0.567335665,0.488448173,0.575791895,0.525651336,0.553023756,0.508613825,0.566598058,0.49923104,0.577146113,0.493250877,0.584706724,0.530733764,0.564436078,0.518151224,0.57530129,0.510293424,0.583025694,0.50396353,0.587979674,0.44149524,0.486745,0.453653544,0.461328596,0.467094332,0.450425297,0.477935135,0.451560676,0.48516202,0.455976099,0.472386271,0.454639941,0.491702676,0.464848161,0.498403192,0.475333482,0.499322027,0.482019514,0.46919176,0.467767924,0.488941997,0.480098993,0.496567905,0.489640981,0.4985874,0.495416015,0.465052217,0.482653171,0.483958453,0.494225115,0.491176993,0.501619935,0.49393332,0.50503099,0.460566342,0.498455167,0.474510878,0.505957127,0.48081705,0.508705735,0.484418422,0.508867025
94,0.560400546,0.554548442,0.541622519,0.533867896,0.525063396,0.53037411,0.513405859,0.53307724,0.506504416,0.53670311,0.519495487,0.548272669,0.505144,0.563344896,0.496169657,0.575584114,0.488894582,0.585081875,0.52259618,0.563632667,0.506554604,0.579876363,0.496046811,0.593872368,0.48752436,0.604720771,0.526064813,0.577281654,0.510309875,0.59137255,0.500426829,0.603878319,0.492426574,0.6131199,0.530060947,0.587680221,0.518083513,0.600047469,0.510451019,0.611715913,0.502822459,0.620956361,0.441615403,0.50733161,0.45499,0.488765836,0.469245434,0.47777307,0.48131451,0.473867565,0.489881486,0.473466843,0.468697011,0.475928247,0.486485124,0.482894957,0.495494783,0.493993104,0.502198458,0.503970385,0.464931667,0.489157498,0.484403998,0.49941507,0.495754778,0.511411428,0.504048705,0.519486725,0.461163849,0.505001783,0.480009973,0.514879525,0.490899563,0.523622453,0.499828994,0.528590798,0.457266569,0.522472382,0.472175121,0.528769612,0.480413735,0.534396589,0.487719506,0.537996888
95,0.549569249,0.586399972,0.530095279,0.573643923,0.514244497,0.576904774,0.504216909,0.583169401,0.498895794,0.591026187,0.510145605,0.593706071,0.490427256,0.614114583,0.485562354,0.62076658,0.486367792,0.621236563,0.512506664,0.606368065,0.490797311,0.629597783,0.484796822,0.634919763,0.486052394,0.634784997,0.516274929,0.6169402,0.496052235,0.635804713,0.490122259,0.642403603,0.489511639,0.644443035,0.521618128,0.624120116,0.507017493,0.639098883,0.500688076,0.645960867,0.497493505,0.650161207,0.451911122,0.536264122,0.464226395,0.518312037,0.479530841,0.512734413,0.491415501,0.514545619,0.497058541,0.51528883,0.481029272,0.518762112,0.502341032,0.536848783,0.50752753,0.547950149,0.507244229,0.553037822,0.477255881,0.532978535,0.500729263,0.55145669,0.507418633,0.561586678,0.508106649,0.567138195,0.473135293,0.548522234,0.495720029,0.563266873,0.50191009,0.569493592,0.503241181,0.572879612,0.469601542,0.564724803,0.487502784,0.571563005,0.493490517,0.572792828,0.495997757,0.572848976
96,0.552699745,0.599616766,0.532450497,0.58403039,0.516624689,0.580137432,0.504946589,0.581693649,0.497556031,0.584651768,0.514072955,0.607684731,0.498622984,0.619394839,0.490290701,0.624817491,0.484223157,0.628800452,0.51631546,0.623626232,0.499460816,0.638990581,0.48921445,0.648269117,0.481329441,0.654819727,0.519990146,0.636991143,0.504325211,0.651263773,0.493909806,0.659223974,0.48498708,0.664475501,0.524655879,0.647021711,0.51331234,0.660394609,0.505330682,0.669103205,0.497478545,0.674720705,0.450543433,0.550799966,0.466828972,0.53641963,0.482771605,0.534016311,0.494631708,0.535234511,0.502177894,0.53648448,0.483060271,0.539910674,0.498227775,0.556342125,0.506826043,0.570935428,0.514177799,0.584478796,0.47724393,0.552171171,0.493736625,0.568420708,0.504965961,0.582781315,0.515500307,0.59608376,0.471017867,0.566004217,0.48731029,0.581880331,0.498251885,0.593728185,0.50811559,0.603582501,0.464666873,0.580725968,0.477369547,0.591478944,0.485641718,0.598428726,0.493180722,0.605202496
97,0.513390303,0.625358343,0.511597157,0.66037786,0.503896654,0.681391656,0.494551092,0.690391004,0.487917572,0.694835126,0.50369215,0.662711024,0.497484058,0.670912683,0.495022178,0.670886576,0.495081902,0.666956604,0.500620067,0.637974679,0.492652804,0.645299613,0.490705967,0.649335802,0.492234796,0.648033619,0.497546405,0.615380108,0.490792394,0.619913936,0.490830123,0.622709632,0.492489517,0.620833576,0.494916052,0.595340133,0.489580244,0.594450474,0.490211964,0.598615408,0.491808623,0.600571692,0.450730205,0.570215344,0.467594683,0.558602214,0.48251459,0.559851885,0.492723525,0.563072979,0.502189279,0.562632084,0.485058248,0.570858538,0.498135269,0.587217212,0.506712437,0.600158036,0.513732135,0.612103581,0.479675919,0.579454482,0.493565261,0.598392367,0.503141224,0.611662328,0.511915326,0.624072194,0.473439366,0.58812499,0.486033887,0.605064452,0.495130271,0.616371691,0.502537429,0.625821054,0.466468185,0.595114648,0.475726008,0.607290208,0.481983095,0.614006937,0.48773858,0.618815184
98,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.455878586,0.60055697,0.472769439,0.585895061,0.489057243,0.587520242,0.50082022,0.592923224,0.507198632,0.599302113,0.494267017,0.610314846,0.51388216,0.64089644,0.51844579,0.652780771,0.517641664,0.657391667,0.489542425,0.6276353,0.511000037,0.661559463,0.514285088,0.673964977,0.511611223,0.677898645,0.483388275,0.642743051,0.504170537,0.672968745,0.507543623,0.683175445,0.505519152,0.687000513,0.476588368,0.654854178,0.493890584,0.676664352,0.499439448,0.684326172,0.499468565,0.6870327
99,0.539087117,0.651847482,0.52873379,0.683262706,0.514893353,0.700176001,0.501422763,0.710708916,0.490701228,0.720766366,0.501493871,0.701306164,0.480125815,0.699122131,0.48125273,0.696956992,0.48652941,0.694723904,0.501431882,0.686372101,0.480820954,0.672671795,0.486351013,0.666948199,0.493974298,0.662365615,0.503174841,0.667470872,0.486000896,0.651501477,0.490630507,0.643739522,0.49721092,0.638599098,0.506274998,0.647752106,0.491462231,0.634847403,0.494728714,0.629872203,0.500193536,0.626792967,0.450979441,0.61285013,0.471697897,0.601395607,0.488582253,0.60301578,0.50146687,0.608947873,0.510316372,0.610387444,0.4905653,0.626285672,0.50712353,0.649688601,0.514588714,0.659541249,0.519159198,0.666411877,0.484796792,0.641911209,0.502553344,0.665923595,0.511569738,0.675984025,0.517332673,0.68208915,0.478477508,0.655551672,0.495583504,0.676353395,0.50524801,0.684945941,0.511071205,0.688560188,0.472032398,0.665920019,0.486420155,0.681840181,0.494267344,0.68802166,0.499943376,0.69085294
100,0.544654846,0.653938591,0.530000329,0.683941662,0.513154507,0.702412307,0.497756094,0.713688731,0.486540645,0.725787222,0.508186877,0.710407257,0.485815048,0.70657903,0.47919786,0.694109559,0.478121608,0.687060952,0.508743107,0.69837147,0.484860897,0.679064155,0.481723636,0.660780966,0.484235257,0.649981558,0.51039654,0.680568159,0.489429623,0.656472325,0.488747656,0.638783455,0.492712259,0.630155027,0.5123052,0.66064328,0.494589776,0.64370209,0.493873477,0.633015335,0.497363299,0.628121495,0.451158345,0.625621498,0.471689194,0.616412699,0.488230437,0.618083715,0.500884533,0.622731328,0.510979116,0.621836424,0.489688545,0.640840113,0.504882813,0.661601067,0.513094902,0.672857821,0.518915415,0.682430625,0.483771086,0.655247569,0.500435591,0.677573979,0.510093868,0.689597547,0.516942382,0.698305607,0.47779426,0.667811811,0.493090808,0.689562798,0.502880692,0.700661004,0.509875894,0.707677662,0.47174859,0.677400351,0.484263211,0.696213841,0.491252065,0.704211295,0.497118175,0.708760023
101,0.546697021,0.658427179,0.528394341,0.682172835,0.512779832,0.70064795,0.499210447,0.709499359,0.487838209,0.719916344,0.511224627,0.71579504,0.490849823,0.705536544,0.482217699,0.692008913,0.47880733,0.684815168,0.513112605,0.708097398,0.490014911,0.690897226,0.482936293,0.673656821,0.481440037,0.662598431,0.51525104,0.693441987,0.491982222,0.675238788,0.486323208,0.659043431,0.485772759,0.650555789,0.516800761,0.674072206,0.498198777,0.662453234,0.493042767,0.655384243,0.491763383,0.652544677,0.453522086,0.636188447,0.473092973,0.627237558,0.488997847,0.6296615,0.501288772,0.635817766,0.511312246,0.636360407,0.489162654,0.653732955,0.504597902,0.674953699,0.513061881,0.687169015,0.519003928,0.697323918,0.482878327,0.66858685,0.499901056,0.691651225,0.509642243,0.704887211,0.516372144,0.714719176,0.476853192,0.680815578,0.491926193,0.702605009,0.501424074,0.713272393,0.508011699,0.719624221,0.471022367,0.689415097,0.482644349,0.708652675,0.489289701,0.715915024,0.494721949,0.71955502
102,0.527661026,0.664787412,0.517057002,0.696088076,0.504496098,0.715224266,0.493540853,0.728211641,0.482471049,0.737179101,0.488564432,0.702627897,0.488037825,0.715544224,0.499423116,0.722321033,0.508838475,0.728149891,0.488221318,0.69206363,0.490889817,0.705645323,0.502906084,0.715306461,0.514244139,0.721168756,0.490677506,0.680467069,0.494638026,0.694301486,0.507225275,0.704016566,0.517940998,0.71246922,0.494782269,0.669956923,0.491492212,0.681839466,0.495558649,0.690499365,0.501579463,0.700430274,0.455754608,0.646136701,0.473627508,0.637453258,0.489497662,0.639838219,0.50251615,0.645811737,0.512814045,0.646660268,0.488923013,0.666170776,0.504914165,0.684791982,0.513797224,0.696506917,0.520499885,0.706873,0.482961535,0.682115734,0.501227915,0.702181399,0.511779547,0.7135216,0.519272149,0.722500205,0.477761567,0.693879485,0.493992865,0.713648736,0.503973842,0.723160625,0.511307955,0.72933346,0.473079175,0.700984657,0.485842437,0.717804134,0.493436575,0.724627614,0.499601454,0.728926837
103,0.531012416,0.672392845,0.522363842,0.703478336,0.508935034,0.719399929,0.498394132,0.729586959,0.489857942,0.740496039,0.495957613,0.705328166,0.493476033,0.719449222,0.501085162,0.727737129,0.508220673,0.73420608,0.497579813,0.693573177,0.497282475,0.709645808,0.507207274,0.723711133,0.517845631,0.733172119,0.500939131,0.681780338,0.501943946,0.696011603,0.512030482,0.711223722,0.52171737,0.721588969,0.50559181,0.670162261,0.503782749,0.681917489,0.508081734,0.692845881,0.513527811,0.702408254,0.458165407,0.654997647,0.475448012,0.644545555,0.490682751,0.645804107,0.503472269,0.652599394,0.513703108,0.655908525,0.490995318,0.673746467,0.506873727,0.692377329,0.515761971,0.702495754,0.522141576,0.711197495,0.484982342,0.689425647,0.503185153,0.709962189,0.513716698,0.720556676,0.520914197,0.728412271,0.479504049,0.700846016,0.49559772,0.72066474,0.505345166,0.729854107,0.512462258,0.735288084,0.474679738,0.708332956,0.487345368,0.724704385,0.49495253,0.73098129,0.501204848,0.734623015
